车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
奔驰S级AMG 2018款 AMG S 65 L,4.6,2019-08,厦门,215.00,297.29,自动,欧V,6L,2023-11-21,2023-08,2023-08,2,630,V12,大型车,95,前置后驱,奔驰
奥迪A4L 2022款 40 TFSI 时尚致雅型,2.9,2022-03,厦门,22.88,34.93,自动,国VI,2L,2023-12-02,2024-3,2024-3,0,190,L4,中型车,95,前置前驱,奥迪
奔驰C级 2016款 C 200 L 运动型,11,2016-04,厦门,15.30,38.40,自动,欧V,2L,2023-10-19,2024-04,2024-04,1,184,L4,中型车,95,前置后驱,奔驰
斯巴鲁BRZ 2022款 2.4L 手动版,1.6,2022-06,呼和浩特,25.80,33.52,手动,国VI,2.4L,2023-11-24,2024-6,2024-6,0,234,H4,跑车,95,前置后驱,斯巴鲁
奔驰GLE AMG 2020款 AMG GLE 53 4MATIC+,2.9,2021-08,厦门,80.80,107.33,自动,国VI,3L,2023-11-21,2025-8,2024-8,0,435,L6,中大型SUV,95,前置四驱,奔驰
奔驰S级 2022款 S 400 L 豪华型,0.6,2022-01,厦门,94.50,112.77,自动,国VI,2.5L,2023-11-19,2024-1,2024-1,0,313,L6,大型车,95,前置后驱,奔驰
奥迪A3 2022款 A3L Limousine 35 TFSI 时尚运动型,1.6,2023-01,厦门,15.98,24.94,自动,国VI,1.4L,2023-12-06,2025-1,2024-1,0,150,L4,紧凑型车,95,前置前驱,奥迪
奥迪A5 2022款 Sportback 40 TFSI quattro 豪华动感型,1.6,2022-01,厦门,32.58,44.81,自动,国VI,2L,2023-11-07,2024-1,2024-1,0,204,L4,中型车,95,前置四驱,奥迪
奔驰GLB 2022款 改款二 GLB 200 时尚型,3.87,2022-06,厦门,23.39,33.75,自动,国VI,1.3L,2023-12-03,2024-6,2023-8,1,163,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰C级 2022款 C 260 L 运动版,0.77,2023-03,厦门,30.98,38.12,自动,国VI,1.5L,2023-12-02,2025-03,2024-03,1,204,L4,中型车,95,前置后驱,奔驰
奥迪A6L 2020款 45 TFSI 臻选动感型,6,2020-05,厦门,29.98,47.74,自动,国VI,2L,2023-12-06,2024-5,2024-5,0,224,L4,中大型车,95,前置前驱,奥迪
奥迪Q3 Sportback 2022款 40 TFSI 时尚型,1.1,2023-03,厦门,21.68,33.57,自动,国VI,2L,2023-10-24,2025-3,2024-3,0,186,L4,紧凑型SUV,95,前置前驱,奥迪
奥迪A4L 2020款 40 TFSI 时尚动感型,4,2021-06,上海,9.99,34.60,自动,国VI,2L,2023-11-27,2025-06,2024-06,0,190,L4,中型车,95,前置前驱,奥迪A4L
奔驰C级 2021款 C 260 L 运动版,2.45,2021-08,厦门,25.80,37.64,自动,国VI,1.5L,2023-12-07,2023-8,2023-12,1,184,L4,中型车,95,前置后驱,奔驰
奔驰S级 2021款 S 400 L 商务型,3.2,2021-05,厦门,76.80,97.67,自动,国VI,3L,2023-12-06,2025-05,2024-05,1,313,L6,大型车,95,前置后驱,奔驰
高尔夫 2021款 380TSI DSG GTI,4,2021-10,厦门,17.80,24.94,自动,国VI,2L,2023-12-08,2025-10,2024-10,0,220,L4,紧凑型车,95,前置前驱,大众
古思特 2018款 6.6T 长轴距版,4,2019-07,深圳,348.00,553.59,自动,国V,6.6L,2023-12-08,2025-07,2024-07,0,571,V12,大型车,95,前置后驱,劳斯莱斯
保时捷718 2016款 Boxster 2.0T,3.5,2017-07,广州,41.80,64.91,自动,欧V,2L,2023-11-28,2024-07,2024-07,2,250,H4,跑车,95,中置后驱,保时捷
奔驰S级 2018款 S 450 L,7.4,2018-04,厦门,65.00,123.72,自动,欧V,3L,2023-11-14,2024-04,2024-04,4,367,V6,大型车,95,前置后驱,奔驰
奔驰GLC 2017款 GLC 300 4MATIC 动感型,10,2017-11,厦门,21.98,52.97,自动,欧V,2L,2023-12-04,2024-11,2024-11,0,245,L4,中型SUV,95,前置四驱,奔驰
长安UNI-V 2022款 1.5T 运动版,2,2022-03,厦门,11.88,13.45,自动,国VI,1.5L,2023-11-19,2024-03,2024-03,0,188,L4,紧凑型车,92,前置前驱,长安
奥迪Q2L 2020款 35 TFSI 时尚致雅型,4.2,2020-07,厦门,12.58,25.68,自动,国VI,1.4L,2023-12-01,2024-7,2024-7,0,150,L4,小型SUV,95,前置前驱,奥迪
红旗HS7 2022款 3.0T 自动四驱智联旗领版 七座,0.68,2022-02,厦门,28.98,50.29,自动,国VI,3L,2023-11-24,2024-02,2024-02,0,337,V6,中大型SUV,95,前置四驱,红旗
奔驰S级 2022款 改款 S 450 L,2.2,2022-01,厦门,98.00,132.08,自动,国VI,2.5L,2023-10-29,2024-01,2024-01,1,367,L6,大型车,95,前置后驱,奔驰
马自达3 昂克赛拉 2021款 2.0L 自动质雅版,4,2021-01,厦门,9.68,15.51,自动,国VI,2L,2023-10-17,2025-01,2024-01,0,158,L4,紧凑型车,92,前置前驱,马自达
奥迪A8 2019款 A8L 55 TFSI quattro 尊贵型,2.4,2020-07,长沙,67.80,132.51,自动,国V,3L,2023-11-05,2024-07,2024-07,0,340,V6,大型车,95,前置四驱,奥迪
长安CS55PLUS 2022款 第二代 1.5T DCT豪华型,2,2021-12,厦门,8.38,11.60,自动,国VI,1.5L,2023-09-21,2023-12,2023-12,0,188,L4,紧凑型SUV,92,前置前驱,长安
帝豪 2022款 第4代 1.5L CVT旗舰型,1.6,2022-01,厦门,7.58,9.65,自动,国VI,1.5L,2023-09-20,2024-01,2024-01,0,114,L4,紧凑型车,92,前置前驱,吉利汽车
奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,6.9,2019-11,厦门,31.53,48.61,自动,国VI,2L,2023-11-10,2024-11,2023-11,2,258,L4,中型SUV,95,前置四驱,奔驰
奔驰GLB 2021款 GLB 200 动感型,4,2021-01,厦门,17.98,34.60,自动,国VI,1.3L,2023-11-29,2025-01,2024-01,0,163,L4,紧凑型SUV,95,前置前驱,奔驰
奥迪A4(进口) 2020款 Avant 先锋派 40 TFSI 时尚动感型,7,2020-01,厦门,22.20,37.10,自动,国VI,2L,2023-11-28,2024-01,2024-01,2,190,L4,中型车,95,前置前驱,奥迪
坦克300 2021款 越野版 2.0T 征服者,1.7,2021-10,厦门,19.00,23.21,自动,国VI,2L,2023-11-11,2025-10,2024-10,0,227,L4,紧凑型SUV,92,前置四驱,坦克
雷克萨斯ES 2021款 300h 臻享版,2,2021-06,厦门,32.88,43.41,自动,国VI,2.5L,2023-11-30,2025-06,2024-06,0,178,L4,中大型车,92,前置前驱,雷克萨斯
奔驰GLE AMG 2020款 AMG GLE 53 4MATIC+,2.6,2020-12,厦门,84.50,107.33,自动,国VI,3L,2023-11-13,2024-12,2023-12,0,435,L6,中大型SUV,95,前置四驱,奔驰
奔驰CLA AMG 2022款 AMG CLA 35 4MATIC 55周年纪念版,0.4,2023-05,厦门,40.00,54.58,自动,国VI,2L,2023-11-11,2025-05,2024-05,0,306,L4,紧凑型车,95,前置四驱,奔驰
博越 2022款 1.8TD DCT智享型,1,2022-06,厦门,8.38,11.16,自动,国VI,1.8L,2023-11-21,2024-06,2024-06,0,184,L4,紧凑型SUV,92,前置前驱,吉利汽车
Macan 2014款 Macan S 3.0T,10,2015-04,厦门,25.80,74.68,自动,欧V,3L,2023-11-15,2024-04,2024-04,0,340,V6,中型SUV,95,前置四驱,保时捷
角斗士 2022款 3.6L 先行版,0.06,2023-02,呼和浩特,39.98,48.84,自动,国VI,3.6L,2023-12-01,2025-2,2024-2,0,284,V6,皮卡,92,前置四驱,Jeep
奔驰CLS 2021款 CLS 300 动感型,3.8,2021-05,厦门,45.60,69.23,自动,国VI,2L,2023-11-26,2025-05,2024-05,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,5.6,2019-09,厦门,31.98,48.61,自动,国VI,2L,2023-11-04,2025-09,2024-09,0,258,L4,中型SUV,95,前置四驱,奔驰
长安CS75 PLUS 2022款 第二代 2.0T 自动旗舰型,1.1,2022-03,厦门,12.38,16.81,自动,国VI,2L,2023-09-24,2024-03,2024-03,0,233,L4,紧凑型SUV,92,前置前驱,长安
迈腾 2020款 330TSI DSG 领先型,5,2020-11,厦门,14.30,23.87,自动,国VI,2L,2023-10-27,2024-11,2023-11,1,186,L4,中型车,95,前置前驱,大众
红旗HS5 2022款 2.0T 智联旗领四驱版,0.26,2023-02,厦门,19.98,27.12,自动,国VI,2L,2023-08-10,2025-02,2024-02,0,224,L4,中型SUV,95,前置四驱,红旗
奔驰CLS 2021款 CLS 300 动感型,3.8,2021-06,厦门,45.80,69.23,自动,国VI,2L,2023-11-19,2025-6,2024-6,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2022款 C 260 L,1.9,2022-06,厦门,28.30,38.12,自动,国VI,1.5L,2023-11-28,2024-06,2024-06,0,204,L4,中型车,95,前置后驱,奔驰
Cayenne 2015款 Cayenne 3.0T,13,2016-02,厦门,39.50,105.51,自动,欧V,3L,2023-10-31,2024-02,2024-02,1,333,V6,中大型SUV,95,前置四驱,保时捷
小蚂蚁 2022款 改款二 甜粉款 全糖版 磷酸铁锂 30.7kWh 30kW 301km,2.9,2022-05,厦门,6.60,8.90,自动,纯电动,301km,2023-12-02,2024-05,2024-05,0,41,,微型车,后置后驱,"
            ",奇瑞新能源
长安CS35PLUS 2022款 蓝鲸NE 1.4T DCT豪华型,1.6,2021-05,厦门,7.18,10.19,自动,国VI,1.4L,2023-09-12,2025-05,2024-05,0,160,L4,小型SUV,92,前置前驱,长安
奔驰GLS 2021款 GLS 450 4MATIC 时尚型,2.8,2021-10,厦门,94.50,123.31,自动,国VI,2.5L,2023-11-19,2025-10,2024-10,0,367,L6,大型SUV,95,前置四驱,奔驰
奔驰C级 2022款 C 260 L 运动版,3.85,2021-10,厦门,25.90,38.12,自动,国VI,1.5L,2023-11-24,2025-10,2024-10,0,204,L4,中型车,95,前置后驱,奔驰
红旗HS5 2023款 2.0T 旗享Pro版,0.01,2023-08,厦门,17.80,21.69,自动,国VI,2L,2023-11-24,2025-08,2024-08,1,252,L4,中型SUV,95,前置前驱,红旗
保时捷911 2016款 Targa 4 3.0T,7.1,2017-08,广州,89.98,153.16,自动,欧V,3L,2023-10-23,2024-08,2024-08,0,370,H6,跑车,95,后置四驱,保时捷
Panamera 2017款 Panamera 4 行政加长版 3.0T,7,2018-06,厦门,74.50,130.91,自动,欧V,3L,2023-11-18,2024-06,2024-06,1,330,V6,大型车,95,前置四驱,保时捷
奔驰C级 2022款 C 260 L 运动版,2.2,2022-12,厦门,28.30,38.12,自动,国VI,1.5L,2023-12-01,2024-12,2023-12,1,204,L4,中型车,95,前置后驱,奔驰
奔驰E级 2022款 E 300 L 豪华型,2.1,2022-12,厦门,45.50,54.15,自动,国VI,2L,2023-10-23,2024-12,2023-12,0,258,L4,中大型车,95,前置后驱,奔驰
传祺GS8 2022款 双擎系列 2.0TM 两驱尊贵版 （七座）,1.6,2022-10,厦门,18.98,24.84,自动,国VI,2L,2023-11-15,2024-10,2024-10,0,190,L4,中型SUV,92,前置前驱,广汽传祺
红旗HQ9 2023款 2.0T 智联旗韵版,1.67,2023-04,厦门,33.88,41.12,自动,国VI,2L,2023-12-03,2025-04,2024-04,1,252,L4,,95,前置前驱,红旗
宝马X3 2018款 xDrive28i M运动套装 国VI,5,2019-01,厦门,26.68,46.22,自动,国VI,2L,2023-11-18,2025-01,2024-01,1,224,L4,中型SUV,95,前置四驱,宝马
奔驰E级 2018款 E 300 L 运动豪华型,4.4,2017-10,厦门,28.80,54.25,自动,欧V,2L,2023-11-23,2023-10,2023-10,1,245,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2022款 E 300 L 豪华型,4,2022-03,厦门,44.50,54.15,自动,国VI,2L,2023-11-21,2024-3,2024-3,0,258,L4,中大型车,95,前置后驱,奔驰
Model Y 2023款 后轮驱动版,1.2,2023-06,厦门,23.50,28.92,自动,纯电动,554km,2023-12-08,2025-06,2024-06,0,299,,中型SUV,后置后驱,"
            ",特斯拉
长安CS55PLUS 2022款 第二代 1.5T DCT尊贵型,0.3,2023-06,厦门,9.78,12.36,自动,国VI,1.5L,2023-11-28,2025-06,2024-06,0,188,L4,紧凑型SUV,92,前置前驱,长安
宝马3系 2018款 320Li 领先型M运动套装,6,2018-04,厦门,17.80,37.97,自动,国V,2L,2023-11-27,2024-04,2024-04,1,184,L4,中型车,95,前置后驱,宝马
奔驰A级 2022款 改款 A 200 L 运动轿车时尚型,1.95,2022-01,厦门,18.71,27.61,自动,国VI,1.3L,2023-10-18,2024-1,2024-1,0,163,L4,紧凑型车,95,前置前驱,奔驰
奔驰C级 2022款 C 260 L 运动版,2.1,2022-12,厦门,28.90,38.12,自动,国VI,1.5L,2023-12-05,2024-12,2023-12,1,204,L4,中型车,95,前置后驱,奔驰
揽胜极光 2020款 249PS R-DYNAMIC S 运动版,3.3,2020-09,潮州,20.80,40.79,自动,国VI,2L,2023-12-08,2024-09,2024-09,0,249,L4,中型SUV,95,前置四驱,路虎
捷豹XF 2015款 XF 2.0T Sportbrake 豪华版,11.5,2014-09,厦门,10.88,69.25,自动,欧V,2L,2023-09-03,2023-09,2023-09,3,240,L4,中大型车,95,前置后驱,捷豹
缤智 2017款 1.8L CVT两驱先锋型,5.6,2018-01,厦门,8.98,16.69,自动,国V,1.8L,2023-12-08,2024-01,2024-01,0,136,L4,小型SUV,92,前置前驱,本田
奔驰GLE 2022款 改款 GLE 350 4MATIC 时尚型,2.8,2022-06,厦门,63.50,79.87,自动,国VI,2L,2023-10-12,2024-06,2024-06,0,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰A级 2022款 改款 A 200 L 运动轿车时尚型,1.74,2022-02,厦门,19.36,27.61,自动,国VI,1.3L,2023-11-07,2024-2,2024-2,0,163,L4,紧凑型车,95,前置前驱,奔驰
小蚂蚁 2021款 15万蚁粉款 新蚁炫版 三元锂,1.93,2021-04,厦门,4.98,8.01,自动,纯电动,301km,2023-06-21,2025-04,2024-04,1,41,,微型车,后置后驱,"
            ",奇瑞新能源
小蚂蚁 2022款 甜粉款 微糖版 磷酸铁锂 30kW 301km,0.01,2023-05,厦门,6.99,7.59,自动,纯电动,301km,2023-06-21,2025-05,2024-05,0,41,,微型车,后置后驱,"
            ",奇瑞新能源
小蚂蚁 2019款 4座智享版 35kWh,4.8,2019-06,厦门,4.20,7.58,自动,纯电动,301km,2023-10-19,2025-06,2024-06,1,41,,微型车,后置后驱,"
            ",奇瑞新能源
奔驰EQS 2022款 450+ 先锋版,1.8,2022-07,苏州,45.98,117.19,自动,纯电动,849km,2023-12-04,2024-07,2024-07,1,333,,大型车,后置后驱,"
            ",奔驰
奔驰E级 2019款 E 300 L 运动时尚型,3.4,2019-02,厦门,31.50,50.56,自动,国VI,2L,2023-12-05,2025-02,2024-02,1,245,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2021款 E 300 L 豪华型,0.05,2021-11,厦门,50.00,54.03,自动,国VI,2L,2023-11-13,2023-11,2021-11,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰V级 2022款 V 260 领航版,3,2022-08,厦门,44.80,51.97,自动,国VI,2L,2023-11-21,2024-08,2024-08,0,211,L4,,95,前置后驱,奔驰
奔驰E级 2021款 E 300 L 尊贵型,3.5,2022-03,厦门,41.80,58.16,自动,国VI,2L,2023-12-08,2024-03,2024-03,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰V级 2021款 V 260 L 长轴距豪华版,3.6,2022-10,厦门,67.80,70.21,自动,国VI,2L,2023-11-19,2024-10,2024-10,0,211,L4,,95,前置后驱,奔驰
奔驰C级AMG 2019款 AMG C 63 S 轿跑车,1.7,2021-03,厦门,85.80,126.00,自动,国VI,4L,2023-12-06,2025-03,2024-03,1,510,V8,中型车,95,前置后驱,奔驰
奔驰GLC 2019款 改款 GLC 300 L 4MATIC 动感型,6,2019-02,厦门,29.58,51.97,自动,国VI,2L,2023-11-17,2025-02,2024-02,0,245,L4,中型SUV,95,前置四驱,奔驰
奔驰E级 2021款 E 300 L 豪华型,3,2021-02,厦门,43.58,54.03,自动,国VI,2L,2023-12-01,2025-02,2024-02,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰S级 2018款 S 450 L 4MATIC,7.1,2017-10,厦门,64.58,143.07,自动,欧V,3L,2023-12-06,2024-10,2024-10,3,367,V6,大型车,95,前置四驱,奔驰
奔驰G级 2021款 G 500 炽炎特别版,2.7,2021-10,厦门,197.80,230.88,自动,国VI,4L,2023-11-29,2025-10,2024-10,1,421,V8,中大型SUV,95,前置四驱,奔驰
奔驰CLS 2022款 CLS 300 动感型,2.1,2022-03,厦门,52.00,69.23,自动,国VI,2L,2023-11-21,2024-3,2024-3,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2022款 E 300 L 运动豪华型,0.8,2023-01,厦门,45.80,54.15,自动,国VI,2L,2023-12-01,2025-01,2024-01,0,258,L4,中大型车,95,前置后驱,奔驰
迈巴赫S级 2015款 S 400 4MATIC,13,2015-09,厦门,58.80,156.09,自动,欧V,3L,2023-12-06,2024-09,2024-09,5,333,V6,大型车,95,前置四驱,奔驰
奔驰C级 2022款 C 260 L 皓夜运动版,2.3,2021-12,厦门,29.60,40.08,自动,国VI,1.5L,2023-11-21,2023-12,2023-12,1,204,L4,中型车,95,前置后驱,奔驰
奔驰S级 2014款 S 320 L 豪华型,10,2015-04,厦门,41.80,120.27,自动,欧V,3L,2023-12-04,2024-04,2024-04,0,272,V6,大型车,95,前置后驱,奔驰
奔驰GLC 2022款 GLC 260 L 4MATIC 豪华型,2.4,2022-07,厦门,33.98,46.59,自动,国VI,2L,2023-11-28,2024-07,2024-07,0,197,L4,中型SUV,95,前置四驱,奔驰
奔驰G级AMG 2019款 AMG G 63,5.6,2019-10,厦门,239.00,234.33,自动,欧V,4L,2023-12-06,2023-10,2023-10,2,585,V8,中大型SUV,95,前置四驱,奔驰
马自达CX-5 2013款 2.0L 自动两驱舒适型,10.41,2013-12,厦门,5.58,19.95,自动,国IV(国V),2L,2023-11-26,2023-12,2023-12,0,155,L4,紧凑型SUV,92,前置前驱,马自达
奔驰S级 2021款 S 450 L 4MATIC,5,2021-02,厦门,96.80,136.64,自动,国VI,3L,2023-09-11,2025-02,2024-02,0,367,L6,大型车,95,前置四驱,奔驰
奔驰G级 2020款 G 350,3.9,2021-01,深圳,137.00,155.20,自动,国VI,2L,2023-11-16,2025-1,2024-1,2,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰E级 2021款 E 300 L 运动豪华型,3.3,2021-01,厦门,43.50,54.03,自动,国VI,2L,2023-08-31,2025-01,2024-01,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰S级 2022款 改款 S 450 L 4MATIC,1,2022-03,厦门,108.80,138.81,自动,国VI,2.5L,2023-12-07,2024-03,2024-03,0,367,L6,大型车,95,前置四驱,奔驰
奔驰GLB 2020款 改款 GLB 200 动感型,2.14,2020-10,厦门,20.18,34.60,自动,国VI,1.3L,2023-11-26,2024-10,2024-10,0,163,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰E级 2017款 改款 E 200 运动型 4MATIC,5.21,2017-07,厦门,25.58,48.61,自动,欧V,2L,2023-10-30,2024-7,2023-8,2,184,L4,中大型车,95,前置四驱,奔驰
奔驰GLC 2021款 GLC 260 L 4MATIC 动感型,3.9,2021-01,厦门,33.98,43.18,自动,国VI,2L,2023-10-08,2025-01,2024-01,0,197,L4,中型SUV,95,前置四驱,奔驰
奔驰S级 2021款 S 450 L 4MATIC,3,2021-04,厦门,102.80,136.64,自动,国VI,3L,2023-11-30,2025-04,2024-04,1,367,L6,大型车,95,前置四驱,奔驰
奔驰C级(进口) 2021款 C 260 轿跑车,1.04,2021-08,厦门,28.80,39.82,自动,国VI,1.5L,2023-12-04,2023-8,2023-8,0,184,L4,中型车,95,前置后驱,奔驰
马自达3 昂克赛拉 2021款 2.0L 自动质擎版,1.4,2022-05,厦门,9.66,14.10,自动,国VI,2L,2023-09-24,2024-05,2024-05,0,158,L4,紧凑型车,92,前置前驱,马自达
奔驰E级 2018款 E 300 L 豪华型,4.99,2018-04,厦门,28.33,54.25,自动,欧V,2L,2023-12-08,2024-4,2023-12,2,245,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2015款 改款 E 260 L 运动型,10,2015-12,厦门,16.80,50.80,自动,欧V,2L,2023-08-07,2023-12,2023-12,2,211,L4,中大型车,95,前置后驱,奔驰
奔驰S级 2019款 S 450 L 4MATIC,6.3,2019-01,厦门,80.50,130.45,自动,欧V,3L,2023-11-09,2025-01,2024-01,0,367,V6,大型车,95,前置四驱,奔驰
奔驰GLC 2016款 GLC 300 4MATIC 动感型,9,2016-07,厦门,21.98,52.75,自动,欧V,2L,2023-10-07,2024-07,2024-07,0,245,L4,中型SUV,95,前置四驱,奔驰
奔驰C级AMG 2016款 AMG C 63 Coupe,2.8,2018-01,厦门,50.80,104.07,自动,欧VI,4L,2023-11-03,2024-01,2024-01,0,476,V8,中型车,95,前置后驱,奔驰
奔驰S级 2021款 S 450 L 4MATIC,5.06,2021-07,厦门,96.80,136.64,自动,国VI,3L,2023-11-21,2025-07,2024-07,1,367,L6,大型车,95,前置四驱,奔驰
奔驰E级 2019款 改款 E 300 L 运动豪华型,7.2,2019-04,厦门,31.98,53.49,自动,国VI,2L,2023-12-04,2024-4,2023-11,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLC 2020款 改款 GLC 260 L 4MATIC 豪华型,6.5,2020-04,厦门,31.48,45.89,自动,国VI,2L,2023-11-20,2023-4,2023-4,0,197,L4,中型SUV,95,前置四驱,奔驰
奔驰GLE 2020款 改款 GLE 350 4MATIC 时尚型,5,2020-06,厦门,58.80,79.00,自动,国VI,2L,2023-11-24,2024-06,2024-06,0,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰G级AMG 2013款 AMG G 63,15,2014-07,厦门,93.00,249.44,自动,欧V,5.5L,2023-08-25,2024-07,2024-07,3,544,V8,中大型SUV,95,前置四驱,奔驰
奔驰GLA 2020款 GLA 200,2.6,2021-03,厦门,18.80,32.98,自动,国VI,1.3L,2023-12-05,2025-03,2024-03,1,163,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰S级 2021款 S 400 L 豪华型,5.6,2021-09,厦门,80.80,114.93,自动,国VI,3L,2023-12-02,2025-09,2024-09,0,313,L6,大型车,95,前置后驱,奔驰
奔驰EQS 2022款 450+ 豪华版,1.5,2022-03,厦门,52.00,129.56,自动,纯电动,813km,2023-11-13,2024-03,2024-03,0,333,,大型车,后置后驱,"
            ",奔驰
奔驰E级(进口) 2021款 E 260 4MATIC 敞篷轿跑车,3.5,2022-06,厦门,56.20,71.29,自动,国VI,1.5L,2023-11-21,2024-6,2024-6,0,184,L4,中大型车,95,前置四驱,奔驰
奔驰CLS 2021款 CLS 300 动感型,3.8,2020-11,厦门,46.50,69.23,自动,国VI,2L,2023-11-21,2024-11,2023-11,0,258,L4,中大型车,95,前置后驱,奔驰
迈巴赫S级 2018款 S 450 4MATIC,11,2018-09,厦门,82.80,151.84,自动,欧V,3L,2023-11-28,2024-09,2024-09,2,367,V6,大型车,95,前置四驱,奔驰
奔驰E级 2023款 E 300 L 豪华型,0.01,2023-11,厦门,49.50,54.72,自动,国VI,2L,2023-12-03,2025-11,2024-11,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2023款 E 300 L 豪华型,0.6,2023-03,厦门,47.50,54.72,自动,国VI,2L,2023-11-27,2025-03,2024-03,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLC 2020款 GLC 300 L 4MATIC 豪华型,3,2020-03,厦门,36.80,53.60,自动,国VI,2L,2023-12-04,2024-03,2024-03,0,258,L4,中型SUV,95,前置四驱,奔驰
奔驰G级AMG 2019款 改款 AMG G 63 先型特别版,4.6,2019-07,厦门,209.80,266.81,自动,国VI,4L,2023-11-26,2023-07,2023-07,2,585,V8,中大型SUV,95,前置四驱,奔驰
奔驰GLB 2022款 改款二 GLB 200 时尚型,0.97,2022-04,厦门,22.98,33.75,自动,国VI,1.3L,2023-11-15,2024-04,2024-04,0,163,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰S级 2022款 S 450 L 4MATIC,1.7,2022-01,厦门,107.61,134.48,自动,国VI,2.5L,2023-11-29,2024-01,2024-01,1,367,L6,大型车,95,前置四驱,奔驰
奔驰S级 2022款 改款 S 450 L 4MATIC,2,2022-02,厦门,102.80,138.81,自动,国VI,2.5L,2023-12-06,2024-02,2024-02,0,367,L6,大型车,95,前置四驱,奔驰
奔驰E级 2022款 E 300 L 豪华型,3,2022-01,厦门,43.98,54.15,自动,国VI,2L,2023-10-29,2024-01,2024-01,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰A级 2020款 改款 A 200 L 运动轿车动感型,1.58,2020-09,厦门,16.80,27.12,自动,国VI,1.3L,2023-11-07,2024-9,2023-10,2,163,L4,紧凑型车,95,前置前驱,奔驰
奔驰C级 2022款 C 260 L 运动版,1.5,2022-11,厦门,29.30,38.12,自动,国VI,1.5L,2023-12-01,2024-11,2024-11,0,204,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2021款 GLC 260 L 4MATIC 动感型,3.6,2021-05,厦门,32.99,43.18,自动,国VI,2L,2023-11-18,2025-05,2024-05,1,197,L4,中型SUV,95,前置四驱,奔驰
迈巴赫GLS 2022款 GLS 480 4MATIC,3,2022-04,厦门,,已降1,自动,国VI,3L,2023-10-12,2024-04,2024-04,0,367,L6,大型SUV,95,前置四驱,奔驰
奔驰E级 2019款 改款 E 300 L 时尚型,3,2019-10,厦门,33.98,50.56,自动,国VI,2L,2023-11-05,2025-10,2024-10,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰S级 2012款 S 300 L 商务型 Grand Edition,17,2012-05,厦门,14.50,100.95,自动,欧IV,3L,2023-12-06,2024-05,2024-05,2,245,V6,大型车,95,前置后驱,奔驰
奔驰E级 2021款 E 300 L 运动豪华型,2,2023-06,厦门,40.28,54.03,自动,国VI,2L,2023-11-24,2025-06,2024-06,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰S级 2016款 S 320 L 商务型,9.81,2016-11,厦门,43.80,101.82,自动,欧V,3L,2023-11-28,2023-11,2023-11,0,272,V6,大型车,95,前置后驱,奔驰
奔驰C级 2022款 C 200 L 运动版,1.31,2022-01,厦门,28.00,35.30,自动,国VI,1.5L,2023-11-23,2024-1,2023-10,3,170,L4,中型车,95,前置后驱,奔驰
奔驰E级 2022款 改款三 E 300 L 豪华型,1,2022-08,厦门,46.68,54.44,自动,国VI,2L,2023-10-25,2024-08,2024-08,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰S级 2019款 S 450 L 4MATIC,9.9,2019-07,厦门,68.80,130.45,自动,欧V,3L,2023-12-08,2025-07,2024-07,0,367,V6,大型车,95,前置四驱,奔驰
威霆 2020款 2.0T 商务版 7座,1.1,2021-07,厦门,44.00,37.10,自动,国VI,2L,2023-11-25,2025-07,2024-07,1,211,L4,,95,前置后驱,奔驰
威霆 2021款 2.0T 商务版 7座,0.98,2022-09,厦门,43.80,37.75,自动,国VI,2L,2023-11-20,2024-09,2024-09,1,211,L4,,95,前置后驱,奔驰
奔驰S级 2019款 S 350 L 豪华型 臻藏版,4,2020-02,厦门,76.80,109.29,自动,国VI,3L,2023-09-20,2024-02,2024-02,1,313,V6,大型车,95,前置后驱,奔驰
