奥迪S4 2023款 S4 3.0TFSI,0.5,2023-05,厦门,40.50,53.06,自动,国VI,3L,2023-11-25,2025-05,2024-05,1,354,V6,中型车,95,前置四驱,奥迪
奥迪A4L 2022款 40 TFSI 豪华动感型,2,2022-09,福州,20.50,37.32,自动,国VI,2L,2023-11-30,2024-09,2024-09,1,190,L4,中型车,95,前置前驱,奥迪
标致4008 2019款 350THP 卓越版,7,2019-05,泉州,9.38,22.76,自动,国V,1.6L,2023-10-31,2025-05,2024-05,1,167,L4,紧凑型SUV,92,前置前驱,标致
奔驰C级 2015款 C 200 L,8,2015-05,福州,11.98,40.05,自动,欧V,2L,2023-10-18,2024-05,2024-05,1,184,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2020款 改款 GLC 260 L 4MATIC 豪华型,6.9,2020-10,福州,29.98,45.89,自动,国VI,2L,2023-11-27,2024-10,2024-10,0,197,L4,中型SUV,95,前置四驱,奔驰
奥迪A3 2020款 Sportback 35 TFSI 时尚型 国VI,2.2,2020-09,漳州,11.98,23.20,自动,国VI,1.4L,2023-10-21,2024-09,2023-09,0,150,L4,紧凑型车,95,前置前驱,奥迪
沃尔沃XC60 2020款 T5 四驱智逸豪华版,9,2020-05,厦门,18.80,42.43,自动,国VI,2L,2023-12-04,2024-5,2024-5,0,254,L4,中型SUV,95,前置四驱,沃尔沃
总裁 2021款 3.0T 豪华版,0.7,2021-06,泉州,87.60,163.09,自动,国VI,3L,2023-11-22,2025-06,2024-06,0,350,V6,大型车,95,前置后驱,玛莎拉蒂
宝马3系GT 2019款 320i M运动套装,5.3,2020-01,厦门,22.50,39.06,自动,国VI,2L,2023-11-29,2024-01,2024-01,0,184,L4,中型车,95,前置后驱,宝马
魏牌 VV7 2017款 2.0T 旗舰型,6.8,2017-11,泉州,7.58,20.49,自动,国V,2L,2023-12-03,2024-11,2024-11,1,234,L4,中型SUV,92,前置前驱,魏牌
奥迪Q5L 2020款 改款 40 TFSI 荣享时尚型,3.48,2021-04,厦门,28.28,45.13,自动,国VI,2L,2023-11-30,2025-4,2024-4,0,190,L4,中型SUV,95,前置四驱,奥迪
沃尔沃V40 2017款 T3 智逸版,6.6,2017-03,三明,8.98,26.69,自动,国V,1.5L,2023-11-11,2024-03,2024-03,0,152,L4,紧凑型车,95,前置前驱,沃尔沃
奔驰E级(进口) 2019款 E 200 运动型,7,2018-11,泉州,,已降2,自动,欧V,2L,2023-10-09,2024-11,2023-11,0,184,L4,中大型车,95,前置后驱,奔驰
揽胜 2016款 3.0 SC V6 Vogue,9.67,2019-07,福州,,已降8000元,自动,欧V,3L,2023-11-13,2025-07,2024-07,2,340,V6,中大型SUV,95,前置四驱,路虎
总裁 2021款 3.0T 豪华版,0.25,2022-07,泉州,93.70,163.09,自动,国VI,3L,2023-11-22,2024-07,2024-07,0,350,V6,大型车,95,前置后驱,玛莎拉蒂
沃尔沃S60 2016款 S60L T4 智远版,8.1,2017-01,三明,9.60,33.64,自动,国V,2L,2023-11-08,2024-01,2024-01,0,190,L4,中型车,95,前置前驱,沃尔沃
奥迪A3 2015款 Limousine 35 TFSI 百万纪念智领型,7.5,2016-03,泉州,8.58,25.39,自动,国IV(国V),1.4L,2023-07-09,2024-03,2024-03,1,150,L4,紧凑型车,95,前置前驱,奥迪
埃尔法 2018款 改款 3.5L 尊贵版,5.4,2018-09,泉州,77.80,89.33,自动,国V,3.5L,2023-12-02,2024-09,2024-09,0,301,V6,,95,前置前驱,丰田
共创坦克300 2021款 2.0T 赛博坦克,2.6,2022-03,厦门,28.80,33.43,自动,国VI,2L,2023-11-07,2024-03,2024-03,0,227,L4,紧凑型SUV,92,前置四驱,超境汽车
揽胜运动版 2022款 3.0 L6 耀黑版,3,2022-07,泉州,77.80,109.42,自动,国VI,3L,2023-10-13,2024-07,2024-07,1,360,L6,中大型SUV,95,前置四驱,路虎
沃尔沃XC40 2022款 T4 四驱智行时尚版,4,2021-06,厦门,17.30,31.13,自动,国VI,2L,2023-12-05,2025-06,2024-06,0,190,L4,紧凑型SUV,95,前置四驱,沃尔沃
沃尔沃S90 2019款 T5 智远版,8.1,2019-06,福州,18.80,47.75,自动,国V,2L,2023-12-01,2025-06,2024-06,1,254,L4,中大型车,95,前置前驱,沃尔沃
宝马X3 2021款 改款 xDrive28i M运动套装,3,2021-07,泉州,,已降1000元,自动,国VI,2L,2023-12-07,2025-07,2024-07,1,224,L4,中型SUV,95,前置四驱,宝马
捷豹F-PACE 2020款 300-Sport运动版,1.79,2021-02,福州,28.90,64.78,自动,国VI,2L,2023-11-14,2025-02,2024-02,1,300,L4,中型SUV,95,前置四驱,捷豹
奔驰GLC 2020款 改款 GLC 300 L 4MATIC 豪华型,5.8,2020-10,福州,35.50,53.60,自动,国VI,2L,2023-11-16,2024-10,2024-10,1,258,L4,中型SUV,95,前置四驱,奔驰
森林人 2013款 2.5i 自动豪华版,13.7,2014-04,漳州,6.78,30.37,自动,国IV(国V),2.5L,2023-09-13,2024-04,2024-04,1,171,H4,紧凑型SUV,92,前置四驱,斯巴鲁
奥迪A6L 2019款 40 TFSI 豪华动感型,1.8,2020-05,泉州,31.88,44.48,自动,国VI,2L,2023-08-01,2024-05,2024-05,0,190,L4,中大型车,95,前置前驱,奥迪
宝马3系 2021款 330i M运动曜夜套装,4.8,2021-01,福州,,已降5800元,自动,国VI,2L,2023-10-20,2025-01,2024-01,0,258,L4,中型车,95,前置后驱,宝马
奔驰A级AMG(进口) 2020款 AMG A 35 4MATIC,3.2,2020-12,福州,25.80,43.40,自动,国VI,2L,2023-11-14,2024-12,2023-12,1,306,L4,紧凑型车,95,前置四驱,奔驰
奔驰GLE 2022款 GLE 350 4MATIC 时尚型,2.3,2022-05,泉州,59.90,79.87,自动,国VI,2L,2023-12-02,2024-05,2024-05,0,258,L4,中大型SUV,95,前置四驱,奔驰
沃尔沃XC60 2020款 T5 四驱智远运动版,8,2019-12,厦门,20.80,45.58,自动,国VI,2L,2023-12-06,2023-12,2023-12,1,254,L4,中型SUV,95,前置四驱,沃尔沃
奥迪A3 2019款 Limousine 35 TFSI 进取型 国V,4,2018-12,福州,8.98,21.12,自动,国V,1.4L,2023-10-04,2024-12,2023-12,0,150,L4,紧凑型车,95,前置前驱,奥迪
奔驰A级AMG 2019款 AMG A 35 L 4MATIC,4,2022-02,厦门,25.98,43.40,自动,国VI,2L,2023-11-24,2024-02,2024-02,0,306,L4,紧凑型车,95,前置四驱,奔驰
奔驰GLC 2016款 GLC 300 4MATIC 动感型,6.2,2016-09,厦门,22.51,52.75,自动,欧V,2L,2023-11-29,2024-09,2024-09,1,245,L4,中型SUV,95,前置四驱,奔驰
卡罗拉 2017款 改款 1.2T S-CVT GL,4,2017-12,泉州,5.98,12.79,自动,国V,1.2L,2023-11-06,2023-12,2023-12,1,116,L4,紧凑型车,92,前置前驱,丰田
奥迪A3 2014款 Limousine 35 TFSI 自动舒适型,7,2017-09,泉州,8.68,27.66,自动,国IV(国V),1.4L,2023-12-06,2024-09,2024-09,0,150,L4,紧凑型车,95,前置前驱,奥迪
沃尔沃S90 2019款 T4 智逸版,4,2019-06,青岛,17.88,40.48,自动,国V,2L,2023-12-07,2025-06,2024-06,0,190,L4,中大型车,95,前置前驱,沃尔沃
宝马5系(进口) 2022款 540i 风尚版 M运动套装,2.5,2022-09,泉州,47.00,65.01,自动,国VI,3L,2023-11-22,2024-09,2024-09,0,340,L6,中大型车,95,前置后驱,宝马
奔驰GLK级 2014款 GLK 260 4MATIC 动感型,14,2014-09,厦门,11.30,43.20,自动,欧V,2L,2023-07-17,2023-09,2023-09,0,211,L4,中型SUV,95,前置四驱,奔驰
揽胜运动版 2023款 400PS Dynamic SE,0.3,2023-01,泉州,85.60,115.93,自动,国VI,3L,2023-11-25,2025-01,2024-01,0,400,L6,中大型SUV,95,前置四驱,路虎
奥迪A3 2016款 Limousine 35 TFSI 进取型,8,2017-09,厦门,7.50,20.72,自动,国IV(国V),1.4L,2023-11-22,2023-09,2023-09,0,150,L4,紧凑型车,95,前置前驱,奥迪
沃尔沃S90 2019款 T5 智逸版,8.7,2019-03,福州,18.50,43.73,自动,国V,2L,2023-10-29,2025-03,2024-03,0,254,L4,中大型车,95,前置前驱,沃尔沃
马自达CX-30 2020款 2.0L 自动质悦型,1.4,2021-02,泉州,9.28,15.62,自动,国VI,2L,2023-11-12,2025-02,2024-02,0,158,L4,小型SUV,92,前置前驱,马自达
福克斯 2018款 两厢经典 EcoBoost 180 自动精英型,6,2018-03,福州,5.00,14.52,自动,国V,1.5L,2023-11-10,2024-03,2024-03,0,181,L4,紧凑型车,92,前置前驱,福特
揽胜 2020款 3.0 L6 传世加长版,4,2020-01,厦门,119.80,170.74,自动,国VI,3L,2023-11-09,2024-01,2024-01,1,400,L6,中大型SUV,95,前置四驱,路虎
奥迪A4L 2020款 40 TFSI 时尚动感型,9.9,2021-01,泉州,19.88,34.60,自动,国VI,2L,2023-12-02,2025-1,2024-1,0,190,L4,中型车,95,前置前驱,奥迪
沃尔沃S90 2019款 T5 智远版,7,2018-08,厦门,19.80,47.75,自动,国V,2L,2023-11-28,2024-08,2024-08,1,254,L4,中大型车,95,前置前驱,沃尔沃
保时捷718 2022款 Boxster 2.0T,1,2021-03,厦门,55.20,63.50,自动,国VI,2L,2023-11-09,2025-03,2024-03,1,250,H4,跑车,95,中置后驱,保时捷
宝马5系 2021款 530Li 尊享型 M运动套装,2.7,2021-03,泉州,40.60,55.02,自动,国VI,2L,2023-11-14,2025-03,2024-03,1,252,L4,中大型车,95,前置后驱,宝马
高尔夫 2017款 230TSI 自动舒适百万辆纪念版,7,2017-08,厦门,7.30,16.81,自动,国V,1.4L,2023-11-26,2024-08,2024-08,0,131,L4,紧凑型车,95,前置前驱,大众
奥迪A3 2018款 30周年年型 Sportback 35 TFSI 时尚型,7.8,2018-09,泉州,9.20,23.21,自动,国V,1.4L,2023-11-30,2024-09,2024-09,1,150,L4,紧凑型车,95,前置前驱,奥迪
沃尔沃S90 2018款 T5 智远版,7.2,2018-02,福州,16.80,48.72,自动,国V,2L,2023-11-09,2024-02,2024-02,0,254,L4,中大型车,95,前置前驱,沃尔沃
奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,5,2020-03,泉州,31.80,48.61,自动,国VI,2L,2023-12-08,2024-03,2024-03,0,258,L4,中型SUV,95,前置四驱,奔驰
宝马5系 2022款 530Li 尊享型 M运动套装,3,2022-04,泉州,41.00,54.70,自动,国VI,2L,2023-12-01,2024-04,2024-04,0,252,L4,中大型车,95,前置后驱,宝马
Cayenne 2019款 Cayenne 3.0T,6.2,2020-03,福州,71.80,99.10,自动,国VI,3L,2023-11-30,2024-03,2024-03,1,340,V6,中大型SUV,95,前置四驱,保时捷
奥迪A4L 2020款 40 TFSI 时尚动感型,6.1,2021-04,福州,19.58,34.60,自动,国VI,2L,2023-11-24,2025-04,2024-04,0,190,L4,中型车,95,前置前驱,奥迪
奥迪A4L 2018款 30周年年型 40 TFSI 进取型,5.9,2017-11,福州,14.60,33.32,自动,国V,2L,2023-10-14,2023-11,2023-11,0,190,L4,中型车,95,前置前驱,奥迪
奔驰E级 2020款 E 300 L 豪华型,6,2020-08,泉州,37.28,53.49,自动,国VI,2L,2023-12-01,2024-08,2024-08,0,258,L4,中大型车,95,前置后驱,奔驰
本田CR-V 2019款 240TURBO CVT两驱风尚版 国VI,5.6,2019-10,福州,10.30,22.12,自动,国VI,1.5L,2023-12-05,2025-10,2024-10,0,193,L4,紧凑型SUV,92,前置前驱,本田
奔驰GLE 2022款 改款 GLE 350 4MATIC 时尚型,4.4,2022-10,福州,63.80,79.87,自动,国VI,2L,2023-11-16,2024-10,2024-10,1,258,L4,中大型SUV,95,前置四驱,奔驰
奥迪A4L 2018款 30周年年型 40 TFSI 时尚型,5.6,2018-05,福州,15.80,37.22,自动,国V,2L,2023-12-03,2024-05,2024-05,1,190,L4,中型车,95,前置前驱,奥迪
森林人 2012款 经典 2.5XS 自动豪华版,43,2012-11,福州,3.60,29.29,自动,国IV(国V),2.5L,2023-11-20,2023-11,2023-11,1,171,H4,紧凑型SUV,92,前置四驱,斯巴鲁
神行者2 2013款 2.0T Si4 HSE汽油版,9,2013-09,福州,5.98,64.91,自动,欧IV,2L,2023-11-07,2023-09,2023-09,0,240,L4,中型SUV,95,前置四驱,路虎
宝马3系 2021款 325Li M运动套装,1.2,2021-05,福州,25.99,37.66,自动,国VI,2L,2023-09-09,2025-05,2024-05,0,184,L4,中型车,95,前置后驱,宝马
Cayenne 2019款 Cayenne 3.0T,6,2020-04,厦门,72.80,99.10,自动,国VI,3L,2023-11-26,2024-04,2024-04,0,340,V6,中大型SUV,95,前置四驱,保时捷
奥迪A3 2019款 Limousine 35 TFSI 进取型 国V,3.5,2019-10,福州,9.88,21.12,自动,国V,1.4L,2023-10-23,2023-10,2023-10,0,150,L4,紧凑型车,95,前置前驱,奥迪
奥迪A3 2016款 Limousine 35 TFSI 风尚型,6,2017-03,泉州,8.88,25.17,自动,国IV(国V),1.4L,2023-12-06,2024-03,2024-03,1,150,L4,紧凑型车,95,前置前驱,奥迪
奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,6.1,2019-12,福州,31.58,48.61,自动,国VI,2L,2023-11-16,2023-12,2023-12,1,258,L4,中型SUV,95,前置四驱,奔驰
奔驰GLA 2015款 GLA 220 4MATIC 时尚型,6,2015-07,福州,9.80,34.71,自动,国V,2L,2023-11-10,2024-07,2024-07,1,184,L4,紧凑型SUV,95,前置四驱,奔驰
奔驰GLE 2021款 GLE 350 4MATIC 时尚型,6.1,2021-10,福州,,已降8000元,自动,国VI,2L,2023-11-04,2025-10,2024-10,0,258,L4,中大型SUV,95,前置四驱,奔驰
奥迪A3 2019款 Limousine 35 TFSI 时尚型 国VI,3.7,2019-09,福州,11.60,23.75,自动,国VI,1.4L,2023-10-19,2025-09,2024-09,0,150,L4,紧凑型车,95,前置前驱,奥迪
奥迪A6L 2017款 TFSI 技术型,5,2017-05,厦门,17.68,45.46,自动,国V,1.8L,2023-12-05,2024-05,2024-05,0,190,L4,中大型车,95,前置前驱,奥迪
宝马X1 2018款 sDrive18Li 时尚型,5.2,2019-02,福州,,已降2000元,自动,国V,1.5L,2023-11-22,2025-02,2024-02,2,136,L3,紧凑型SUV,95,前置前驱,宝马
途观L 2020款 330TSI 自动两驱全景舒适版 国VI,2.7,2020-06,福州,12.60,26.14,自动,国VI,2L,2023-12-05,2024-06,2024-06,1,186,L4,中型SUV,95,前置前驱,大众
奔驰SLK级 2011款 SLK 200 时尚型,8.8,2012-03,厦门,12.68,63.83,自动,欧IV,1.8L,2023-11-20,2024-03,2024-03,4,184,L4,跑车,95,前置后驱,奔驰
奥迪Q2L 2018款 35 TFSI 上市专享版 国VI,6.3,2019-11,福州,11.20,23.75,自动,国VI,1.4L,2023-10-10,2023-11,2023-11,0,150,L4,小型SUV,95,前置前驱,奥迪
发现神行 2018款 240PS SE版,5.7,2018-04,漳州,15.88,43.94,自动,国V,2L,2023-12-06,2024-04,2024-04,0,241,L4,中型SUV,95,前置四驱,路虎
皇冠 2018款 2.0T 运动版,6.34,2020-07,福州,21.60,31.46,自动,国V,2L,2023-12-06,2024-07,2024-07,1,235,L4,中大型车,95,前置后驱,丰田
宝马5系 2017款 525Li 豪华设计套装,10,2016-11,泉州,,已降3000元,自动,国IV(国V),2L,2023-10-29,2023-11,2023-11,0,218,L4,中大型车,95,前置后驱,宝马
魏牌 VV5 2020款 1.5T 两驱颜先锋,2,2021-09,泉州,8.60,14.09,自动,国VI,1.5L,2023-09-27,2023-09,2023-09,0,171,L4,紧凑型SUV,92,前置前驱,魏牌
奥迪A7 2013款 50 TFSI quattro舒适型,16,2013-07,泉州,17.80,88.79,自动,国IV,3L,2023-11-17,2024-07,2024-07,1,310,V6,中大型车,95,前置四驱,奥迪
奥迪A6L 2019款 40 TFSI 豪华致雅型,7,2019-10,福州,25.80,44.48,自动,国VI,2L,2023-11-05,2023-10,2023-10,1,190,L4,中大型车,95,前置前驱,奥迪
捷豹XFL 2022款 XFL 2.0T P250 两驱尊享豪华版,2.6,2022-08,泉州,28.50,49.58,自动,国VI,2L,2023-11-06,2024-08,2024-08,1,250,L4,中大型车,95,前置后驱,捷豹
奔驰GLE 2022款 GLE 350 4MATIC 时尚型,1.6,2022-10,福州,67.80,79.87,自动,国VI,2L,2023-11-08,2024-10,2023-10,1,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰GLE 2022款 GLE 350 4MATIC 时尚型,0.53,2022-09,福州,68.80,79.87,自动,国VI,2L,2023-09-29,2024-09,2023-09,1,258,L4,中大型SUV,95,前置四驱,奔驰
奥迪TT 2013款 TT Coupe 45 TFSI quattro 黑色旋风版,5.1,2012-03,厦门,14.80,61.44,自动,国IV,2L,2023-11-09,2024-03,2024-03,1,211,L4,跑车,95,前置四驱,奥迪
奥迪A3 2016款 Limousine 35 TFSI 风尚型,7.5,2016-06,福州,6.50,25.17,自动,国IV(国V),1.4L,2023-12-02,2024-06,2024-06,0,150,L4,紧凑型车,95,前置前驱,奥迪
红旗H9 2020款 3.0T 智联旗领四座版,2.8,2021-05,福州,30.58,58.59,自动,国VI,3L,2023-10-14,2025-05,2024-05,0,283,V6,中大型车,95,前置后驱,红旗
奔驰GLE 2022款 GLE 350 4MATIC 时尚型,0.5,2022-11,福州,68.80,79.87,自动,国VI,2L,2023-12-06,2024-11,2024-11,1,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰GLK级 2013款 改款 GLK 300 4MATIC 时尚型,11,2014-08,泉州,,已降2.5,自动,欧V,3L,2023-09-19,2024-08,2024-08,1,245,V6,中型SUV,95,前置四驱,奔驰
奥迪A5 2022款 Cabriolet 40 TFSI 时尚动感型,2.7,2022-02,泉州,34.99,52.62,自动,国VI,2L,2023-11-25,2024-02,2024-02,1,204,L4,中型车,95,前置前驱,奥迪
奥迪A3 2015款 Sportback 35 TFSI 百万纪念舒享型,8.5,2016-03,漳州,7.58,26.03,自动,国IV(国V),1.4L,2023-08-27,2024-03,2024-03,2,150,L4,紧凑型车,95,前置前驱,奥迪
普拉多 2016款 2.7L 自动标准版,8.6,2017-04,福州,27.90,42.31,自动,国IV(国V),2.7L,2023-11-23,2024-04,2024-04,0,163,L4,中大型SUV,92,前置四驱,丰田
英仕派 2019款 锐・混动 2.0L 净尚版 国V,4.7,2021-07,泉州,16.30,24.94,自动,国V,2L,2023-10-28,2023-07,2023-07,0,146,L4,中型车,92,前置前驱,本田
欧陆 2012款 6.0T GTC W12,5.8,2014-06,厦门,125.80,464.58,自动,欧V,6L,2023-10-30,2024-06,2024-06,5,575,W12,跑车,98,前置四驱,宾利
奥迪S3 2017款 S3  2.0T Limousine,6.5,2016-09,福州,14.80,43.40,自动,欧V,2L,2023-10-08,2023-09,2023-09,0,286,L4,紧凑型车,95,前置四驱,奥迪
奥迪Q5L 2018款 40 TFSI 荣享进取型 国V,5.6,2019-10,漳州,22.60,41.55,自动,国V,2L,2023-09-04,2023-10,2023-10,1,190,L4,中型SUV,95,前置四驱,奥迪
Panamera 2021款 Panamera 2.9T,2.1,2021-09,泉州,89.80,105.62,自动,国VI,2.9L,2023-11-22,2025-09,2024-09,0,330,V6,大型车,95,前置后驱,保时捷
君威 2015款 1.6T 精英技术型,7,2017-06,福州,5.30,22.78,自动,国V,1.6L,2023-12-05,2024-06,2024-06,0,184,L4,中型车,92,前置前驱,别克
昂科威 2017款 20T 两驱领先型,7.8,2017-11,福州,,已降3000元,自动,国V,1.5L,2023-11-24,2023-11,2023-11,1,169,L4,中型SUV,92,前置前驱,别克
沃尔沃S60 2020款 T4 智远豪华版,4,2020-06,福州,16.50,36.45,自动,国VI,2L,2023-06-26,2024-06,2023-06,0,190,L4,中型车,95,前置前驱,沃尔沃
沃尔沃S90 2020款 T5 智逸豪华版,11,2019-04,福州,16.70,43.73,自动,国VI,2L,2023-11-07,2025-04,2024-04,1,254,L4,中大型车,95,前置前驱,沃尔沃
保时捷718 2022款 Boxster 2.0T,0.3,2023-07,泉州,61.80,63.50,自动,国VI,2L,2023-10-24,2025-07,2024-07,0,250,H4,跑车,95,中置后驱,保时捷
MINI 2020款 1.5T ONE PLUS,3.2,2020-03,福州,13.99,21.90,自动,国VI,1.5L,2023-11-06,2024-03,2024-03,1,102,L3,小型车,95,前置前驱,MINI
奔驰CLA 2023款 CLA 200,0.9,2023-02,莆田,26.50,32.87,自动,国VI,1.3L,2023-12-07,2025-02,2024-02,1,163,L4,紧凑型车,95,前置前驱,奔驰
奥迪A4L 2020款 35 TFSI 时尚动感型,4.6,2021-02,福州,21.80,33.19,自动,国VI,2L,2023-11-07,2025-02,2024-02,0,150,L4,中型车,95,前置前驱,奥迪
奥迪A4L 2022款 40 TFSI 时尚动感型,2.62,2023-01,厦门,25.95,34.93,自动,国VI,2L,2023-11-07,2025-1,2023-11,0,190,L4,中型车,95,前置前驱,奥迪
名图 2017款 1.8L 自动智能型GLS 国V,6.2,2018-02,福州,5.98,16.26,自动,国V,1.8L,2023-11-24,2024-02,2024-02,1,143,L4,中型车,92,前置前驱,现代
宝马5系 2018款 改款 530Li 尊享型 豪华套装,6.8,2018-11,福州,25.30,56.43,自动,国V,2L,2023-12-06,2024-11,2024-11,0,252,L4,中大型车,95,前置后驱,宝马
英伦TX4 2012款 2.4L 定制商务型,6,2016-03,厦门,7.80,24.75,自动,国IV,2.4L,2023-10-22,2024-03,2024-03,2,129,L4,,92,前置后驱,吉利汽车
沃尔沃S60 2016款 S60L T3 智行版,7,2015-12,厦门,7.50,28.97,自动,国V,1.5L,2023-12-07,2023-12,2023-12,0,152,L4,中型车,95,前置前驱,沃尔沃
奥迪A5 2017款 Sportback 40 TFSI 时尚型,5.9,2019-03,漳州,24.49,40.14,自动,国V,2L,2023-12-07,2025-03,2024-03,1,190,L4,中型车,95,前置前驱,奥迪
阳光 2015款 1.5XE CVT舒适版,4.4,2017-09,泉州,4.28,9.75,自动,国IV(国V),1.5L,2023-07-18,2023-09,2023-09,3,112,L4,紧凑型车,92,前置前驱,日产
Cayenne 2011款 Cayenne 3.0T,11,2013-04,泉州,23.80,100.08,自动,欧IV,3L,2023-06-16,2024-04,2024-04,1,333,V6,中大型SUV,95,前置四驱,保时捷
帝豪GS 2017款 优雅版 1.3T 自动智联型,7.88,2018-02,泉州,4.10,11.81,自动,国V,1.3L,2023-11-13,2024-02,2024-02,0,129,L4,紧凑型SUV,92,前置前驱,吉利汽车
奥迪Q5L 2020款 改款 40 TFSI 荣享时尚型,6.27,2021-01,福州,25.50,45.13,自动,国VI,2L,2023-11-11,2025-01,2024-01,1,190,L4,中型SUV,95,前置四驱,奥迪
揽胜 2011款 5.0 NA V8 HSE,10.2,2011-12,泉州,14.80,187.57,自动,欧IV,5L,2023-11-10,2023-12,2023-12,1,375,V8,中大型SUV,95,前置四驱,路虎
保时捷718 2018款 Boxster 2.0T,3.5,2019-04,泉州,46.90,61.33,自动,欧V,2L,2023-11-22,2025-04,2024-04,0,250,H4,跑车,95,中置后驱,保时捷
Macan 2018款 Macan 2.0T,5,2019-03,厦门,38.80,59.16,自动,国VI,2L,2023-07-17,2025-03,2024-03,0,252,L4,中型SUV,95,前置四驱,保时捷
宝马5系 2014款 525Li 豪华设计套装,13,2015-12,泉州,,已降1,自动,国IV(国V),2L,2023-10-20,2023-12,2023-12,0,218,L4,中大型车,95,前置后驱,宝马
奥迪Q5L 2022款 45T 豪华致雅型,5.1,2022-03,漳州,31.98,48.87,自动,国VI,2L,2023-12-02,2024-03,2024-03,0,252,L4,中型SUV,95,前置四驱,奥迪
奥迪Q5L 2022款 40T RS套件燃速型,5,2022-01,厦门,29.50,45.87,自动,国VI,2L,2023-11-27,2024-01,2024-01,0,190,L4,中型SUV,95,前置四驱,奥迪
Cayenne 2018款 Cayenne S 2.9T,4.8,2019-01,泉州,75.60,125.70,自动,欧V,2.9L,2023-11-22,2025-01,2024-01,0,440,V6,中大型SUV,95,前置四驱,保时捷
Macan 2017款  Macan 2.0T,3.3,2017-05,厦门,29.80,59.70,自动,欧V,2L,2023-11-21,2024-5,2024-5,0,252,L4,中型SUV,95,前置四驱,保时捷
奔驰GLE 2021款 GLE 450 4MATIC 时尚型,5,2021-02,福州,69.80,90.62,自动,国VI,2.5L,2023-11-16,2025-02,2024-02,1,367,L6,中大型SUV,95,前置四驱,奔驰
沃尔沃V60 2017款 T5 智雅版 国V,2.83,2017-06,厦门,13.19,37.22,自动,国V,2L,2023-12-05,2024-6,2024-6,2,245,L4,中型车,95,前置前驱,沃尔沃
沃尔沃XC90 2017款 T6 智尊版 5座,9.7,2017-04,福州,27.88,99.73,自动,国V,2L,2023-12-08,2024-04,2024-04,0,320,L4,中大型SUV,95,前置四驱,沃尔沃
英朗 2021款 典范 1.5L 自动精英型,1,2022-07,泉州,6.68,13.67,自动,国VI,1.5L,2023-10-13,2024-07,2024-07,0,113,L4,紧凑型车,92,前置前驱,别克
奔驰E级 2021款 E 300 L 时尚型,4,2021-01,福州,39.30,50.78,自动,国VI,2L,2023-11-25,2025-01,2024-01,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2021款 C 200 L 时尚型运动版,3.8,2021-06,福州,23.38,34.71,自动,国VI,1.5L,2023-11-29,2025-06,2024-06,1,156,L4,中型车,95,前置后驱,奔驰
奥迪Q7 2016款 40 TFSI 舒适型,12,2016-07,泉州,24.80,81.82,自动,国V,2L,2023-10-20,2024-07,2024-07,0,252,L4,中大型SUV,95,前置四驱,奥迪
森林人 2016款 2.0i 豪华导航版,10,2017-08,福州,8.90,26.03,自动,国IV(国V),2L,2023-10-06,2024-08,2024-08,0,150,H4,紧凑型SUV,92,前置四驱,斯巴鲁
雷克萨斯ES 2018款 200 卓越版 国V,2.36,2019-02,泉州,,已降1.8,自动,国V,2L,2023-08-22,2025-02,2024-02,0,167,L4,中大型车,92,前置前驱,雷克萨斯
奔驰E级 2021款 改款 E 260 L 运动型,3,2021-11,泉州,,已降1,自动,国VI,2L,2023-11-11,2023-11,2023-11,0,197,L4,中大型车,95,前置后驱,奔驰
捷豹XJ 2014款 XJL 3.0 SC 四驱尊享商务版,15.8,2014-01,福州,13.00,133.30,自动,欧V,3L,2023-12-05,2024-01,2024-01,1,340,V6,大型车,95,前置四驱,捷豹
奥迪A4L 2020款 40 TFSI 豪华动感型,7,2020-12,福州,19.58,37.32,自动,国VI,2L,2023-12-03,2024-12,2023-12,1,190,L4,中型车,95,前置前驱,奥迪
奥迪A4L 2018款 30周年年型 40 TFSI 进取型,7.3,2018-04,福州,15.70,33.32,自动,国V,2L,2023-09-16,2024-04,2024-04,0,190,L4,中型车,95,前置前驱,奥迪
奔驰S级AMG 2015款 AMG S 63 4MATIC Coupe,6.3,2015-03,厦门,99.80,252.24,自动,欧V,5.5L,2023-11-08,2024-03,2024-03,1,585,V8,大型车,95,前置四驱,奔驰
宝马5系 2021款 530Li 领先型 M运动套装,3.2,2021-04,厦门,35.80,50.68,自动,国VI,2L,2023-11-27,2025-04,2024-04,0,252,L4,中大型车,95,前置后驱,宝马
