车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
smart fortwo 2015款 1.0L 52千瓦硬顶灵动版,5.6,2016-04,漳州,5.6,12.68,自动,国V,1L,2023-12-04,2024-04,2024-04,1,71,L3,微型车,95,后置后驱,smart
思域 2016款 220TURBO CVT豪华版,7.0,2018-09,漳州,8.68,15.19,自动,国V,1.5L,2023-11-23,2024-09,2024-09,1,177,L4,紧凑型车,92,前置前驱,本田
D-MAX 2021款 1.9T自动四驱柴油Global悍动型RZ4E,2.3,2021-12,漳州,14.5,20.06,自动,国VI,1.9L,2023-11-03,2023-12,2023-12,0,163,L4,皮卡,0,前置四驱,五十铃
奇骏 2017款 2.0L CVT舒适版 2WD,5.0,2018-05,漳州,8.88,21.36,自动,国V,2L,2023-07-03,2024-05,2024-05,0,150,L4,紧凑型SUV,92,前置前驱,日产
Macan 2020款 Macan 2.0T,5.3,2020-04,漳州,42.98,59.16,自动,国VI,2L,2023-11-23,2024-04,2024-04,0,252,L4,中型SUV,95,前置四驱,保时捷
皇冠 2015款 2.5L 智享版,12.0,2015-06,漳州,15.38,30.91,自动,国V,2.5L,2023-08-30,2024-06,2024-06,0,193,V6,中大型车,92,前置后驱,丰田
哈弗H7 2017款 蓝标H7L 2.0T 自动尊贵型,6.0,2017-03,漳州,5.88,19.54,自动,国V,2L,2023-11-28,2024-03,2024-03,1,231,L4,中型SUV,92,前置前驱,哈弗
天籁 2020款 2.0L XL 舒适版,5.0,2020-03,漳州,12.2,20.39,自动,国VI,2L,2023-12-02,2024-03,2024-03,0,159,L4,中型车,92,前置前驱,日产
标致3008 2013款 1.6THP 自动至尚版,10.0,2014-04,漳州,3.98,23.31,自动,国IV(国V),1.6L,2023-10-01,2024-04,2024-04,0,163,L4,紧凑型SUV,92,前置前驱,标致
翼虎 2017款 EcoBoost 180 两驱虎跃型,7.2,2017-12,漳州,7.68,21.69,自动,国V,1.5L,2023-11-08,2023-12,2023-12,1,181,L4,紧凑型SUV,92,前置前驱,福特
皇冠 2012款 2.5L Royal 真皮版,12.0,2012-08,漳州,10.68,36.88,自动,国IV(国V),2.5L,2023-07-22,2023-08,2023-08,0,193,V6,中大型车,92,前置后驱,丰田
飞度 2014款 1.5L LX CVT舒适型,10.0,2015-10,漳州,4.5,8.88,自动,国IV(国V),1.5L,2023-10-19,2023-10,2023-10,1,131,L4,小型车,92,前置前驱,本田
劳恩斯-酷派 2009款 2.0T 自动豪华版,12.0,2011-03,漳州,5.68,27.14,自动,欧IV,2L,2023-11-15,2024-03,2024-03,0,210,L4,跑车,95,前置后驱,现代
Polo 2014款 1.6L 自动豪华版,8.6,2016-03,漳州,5.28,12.58,自动,国V,1.6L,2023-10-12,2024-03,2024-03,2,110,L4,小型车,92,前置前驱,大众
红旗H5 2020款 1.8T 自动智联旗韵版,5.2,2020-09,漳州,9.68,17.67,自动,国VI,1.8L,2023-11-06,2024-09,2024-09,0,197,L4,中型车,95,前置前驱,红旗
欧蓝德 2018款 2.4L 四驱精英版 5座,8.31,2018-02,漳州,9.38,20.82,自动,国V,2.4L,2023-12-08,2024-02,2024-02,0,192,L4,紧凑型SUV,92,前置四驱,三菱
魏牌 VV7 2017款 2.0T 超豪型,8.5,2018-02,漳州,7.3,19.30,自动,国V,2L,2023-12-05,2024-02,2024-02,0,234,L4,中型SUV,92,前置前驱,魏牌
尚酷 2013款 2.0TSI 百万里程版,6.0,2012-11,漳州,6.98,33.85,自动,国IV(国V),2L,2023-09-09,2023-11,2023-11,0,211,L4,跑车,95,前置前驱,大众
沃兰多 2018款 Redline 530T 自动纵享版（5+2款） 国V,4.7,2019-01,漳州,6.58,16.27,自动,国V,1.3L,2023-11-25,2025-01,2024-01,1,163,L3,紧凑型车,92,前置前驱,雪佛兰
魏牌 VV5 2017款 2.0T 超豪型,7.3,2018-03,漳州,6.88,16.28,自动,国V,2L,2023-12-06,2024-03,2024-03,4,197,L4,紧凑型SUV,92,前置前驱,魏牌
帝豪GS 2018款 运动版 1.4T 自动臻尚型,5.7,2018-06,漳州,5.38,11.92,自动,国V,1.4L,2023-11-14,2024-06,2024-06,0,133,L4,紧凑型SUV,92,前置前驱,吉利汽车
福克斯 2017款 三厢 1.6L 自动风尚型智行版,8.6,2017-02,漳州,3.98,15.07,自动,国V,1.6L,2023-11-26,2024-02,2024-02,1,125,L4,紧凑型车,92,前置前驱,福特
劲炫ASX 2013款 2.0L CVT两驱精英版,8.2,2015-12,漳州,4.68,15.17,自动,国IV(国V),2L,2023-12-04,2023-12,2023-12,1,167,L4,紧凑型SUV,92,前置前驱,三菱
飞度 2018款 1.5L CVT舒适版,5.75,2019-01,漳州,5.88,8.88,自动,国V,1.5L,2023-10-25,2025-01,2024-01,0,131,L4,小型车,92,前置前驱,本田
长安CS75 2019款 280T DCT百万版 国VI,7.0,2020-02,漳州,6.28,11.70,自动,国VI,1.5L,2023-12-05,2024-02,2024-02,1,178,L4,紧凑型SUV,92,前置前驱,长安
MINI 2016款 1.5T COOPER 表现派 五门版,7.0,2018-08,漳州,12.68,29.50,自动,欧V,1.5L,2023-12-05,2024-08,2024-08,1,136,L3,小型车,95,前置前驱,MINI
宝马5系 2017款 525Li 领先型,12.1,2016-08,漳州,16.98,50.65,自动,国IV(国V),2L,2023-10-29,2024-08,2024-08,1,218,L4,中大型车,95,前置后驱,宝马
MINI 2014款 1.5T COOPER Fun,5.1,2014-11,漳州,8.88,27.68,自动,欧V,1.5L,2023-12-05,2024-11,2024-11,1,136,L3,小型车,95,前置前驱,MINI
汉腾X5 2018款 1.5T CVT豪华版,2.0,2018-08,漳州,3.98,10.07,自动,国V,1.5L,2023-10-16,2024-08,2024-08,0,156,L4,紧凑型SUV,92,前置前驱,汉腾汽车
迈锐宝XL 2018款 530T 自动锐驰版,9.0,2018-04,漳州,6.58,21.16,自动,国V,1.5L,2023-11-03,2024-04,2024-04,0,170,L4,中型车,92,前置前驱,雪佛兰
途胜 2015款 1.6T 双离合两驱智能型,8.1,2016-06,漳州,5.98,19.53,自动,国IV(国V),1.6L,2023-11-30,2024-06,2024-06,0,177,L4,紧凑型SUV,92,前置前驱,现代
魏牌 VV5 2017款 2.0T 超豪型,4.4,2018-01,漳州,6.99,16.28,自动,国V,2L,2023-09-22,2024-01,2024-01,1,197,L4,紧凑型SUV,92,前置前驱,魏牌
小蚂蚁 2019款 4座智享版 35kWh,3.0,2019-10,漳州,4.88,7.58,自动,纯电动,301km,2023-11-23,2025-10,2024-10,1,41,,微型车,,后置后驱,奇瑞新能源
Polo 2016款 1.4L 自动风尚型,6.0,2017-08,漳州,4.98,9.54,自动,国V,1.4L,2023-12-06,2024-08,2024-08,1,90,L4,小型车,92,前置前驱,大众
Macan 2018款 Macan 2.0T,4.8,2019-02,漳州,37.98,59.16,自动,国VI,2L,2023-09-26,2025-02,2024-02,1,252,L4,中型SUV,95,前置四驱,保时捷
捷豹XFL 2018款 XFL 2.0T 250PS 豪华版,12.0,2017-11,漳州,14.98,49.37,自动,国V,2L,2023-11-27,2023-11,2023-11,1,250,L4,中大型车,95,前置后驱,捷豹
凌渡 2023款 凌渡L 280TSI DSG炫辣版,1.0,2023-01,漳州,13.68,17.47,自动,国VI,1.4L,2023-09-29,2025-01,2024-01,0,150,L4,紧凑型车,95,前置前驱,大众
雅阁 2015款 2.0L LX 舒适版,7.19,2015-11,漳州,7.98,19.52,自动,国IV(国V),2L,2023-11-16,2023-11,2023-11,0,155,L4,中型车,92,前置前驱,本田
菲斯塔 2019款 280TGDi 运动版 国V,2.8,2020-08,漳州,8.38,14.52,自动,国V,1.6L,2023-12-08,2024-8,2023-8,0,190,L4,紧凑型车,92,前置前驱,现代
宋 2017款 盖世升级版 1.5TI 手动精英型,7.9,2018-02,漳州,2.5,10.08,手动,国V,1.5L,2023-11-16,2024-02,2024-02,1,154,L4,紧凑型SUV,92,前置前驱,比亚迪
名图 2017款 1.8L 自动智能型GLS 国V,5.0,2019-05,漳州,8.68,16.26,自动,国V,1.8L,2023-11-02,2025-05,2024-05,0,143,L4,中型车,92,前置前驱,现代
威驰 2016款 1.5L 自动智臻星耀版,12.0,2016-03,漳州,4.5,9.75,自动,国IV(国V),1.5L,2023-10-24,2024-03,2024-03,0,107,L4,小型车,92,前置前驱,丰田
途观L 2018款 改款 330TSI 自动两驱风尚版,6.8,2018-08,漳州,10.68,24.29,自动,国V,2L,2023-11-29,2024-08,2024-08,0,186,L4,中型SUV,95,前置前驱,大众
艾力绅 2016款 2.4L 豪华版,7.0,2017-05,漳州,16.8,31.78,自动,国V,2.4L,2023-12-01,2024-05,2024-05,0,186,L4,,92,前置前驱,本田
嘉年华 2011款 两厢 1.5L 自动运动型,5.0,2011-09,漳州,2.6,11.93,自动,国IV,1.5L,2023-10-18,2024-09,2024-09,0,103,L4,小型车,92,前置前驱,福特
揽胜极光 2018款 240PS PURE 风尚版,7.5,2018-04,漳州,15.68,42.85,自动,国V,2L,2023-11-01,2024-04,2024-04,0,241,L4,中型SUV,95,前置四驱,路虎
奕跑 2019款 1.4L 自动趣享版 国V,5.0,2019-05,漳州,5.88,8.66,自动,国V,1.4L,2023-11-09,2025-05,2024-05,1,100,L4,小型SUV,92,前置前驱,起亚
捷豹XFL 2020款 XFL 2.0T P200 两驱精英版,5.5,2020-12,漳州,18.88,44.05,自动,国VI,2L,2023-11-05,2024-12,2023-12,0,200,L4,中大型车,95,前置后驱,捷豹
竞瑞 2017款 1.5L CVT经典版,6.3,2017-03,漳州,5.6,10.84,自动,国V,1.5L,2023-08-17,2024-03,2024-03,0,131,L4,紧凑型车,92,前置前驱,本田
雷凌 2017款 改款双擎 1.8H GS E-CVT精英天窗版 国V,6.0,2019-03,漳州,7.3,15.17,自动,国V,1.8L,2023-11-16,2025-03,2024-03,1,99,L4,紧凑型车,92,前置前驱,丰田
思域 2019款 220TURBO CVT劲动版 国V,3.0,2019-12,漳州,9.98,15.19,自动,国V,1.5L,2023-12-08,2024-12,2024-12,0,177,L4,紧凑型车,92,前置前驱,本田
逍客 2023款 经典 2.0L CVT XV舒适版,0.01,2023-11,漳州,11.58,13.67,自动,国VI,2L,2023-11-09,2025-11,2023-11,0,151,L4,紧凑型SUV,92,前置前驱,日产
宝马3系 2018款 318i,8.82,2018-02,漳州,13.38,31.13,自动,国V,1.5L,2023-11-02,2024-02,2024-02,1,136,L3,中型车,95,前置后驱,宝马
凯迪拉克XTS 2018款 28T 精英型,8.5,2018-06,漳州,14.5,34.72,自动,国V,2L,2023-10-24,2024-06,2024-06,0,269,L4,中大型车,95,前置前驱,凯迪拉克
蒙迪欧 2013款 1.5L GTDi180时尚型,9.1,2016-01,漳州,6.58,20.60,自动,国IV(国V),1.5L,2023-12-05,2024-1,2024-1,0,181,L4,中型车,92,前置前驱,福特
AION S 2022款 魅 580,6.4,2022-08,漳州,10.48,15.93,自动,纯电动,460km,2023-11-19,2024-08,2024-08,0,136,,紧凑型车,,前置前驱,埃安
本田XR-V 2017款 1.8L EXi CVT舒适版,5.1,2019-06,漳州,9.98,16.26,自动,国V,1.8L,2023-10-02,2025-06,2024-06,0,136,L4,小型SUV,92,前置前驱,本田
吉姆尼(进口) 2010款 1.3 AT时尚限量版,12.3,2012-02,漳州,6.9,16.82,自动,国IV(国V),1.3L,2023-10-03,2024-02,2024-02,0,85,L4,小型SUV,92,前置四驱,铃木
Panamera 2010款 Panamera 3.6L,11.5,2011-12,漳州,24.8,125.15,自动,欧IV,3.6L,2023-06-13,2023-12,2023-12,2,300,V6,大型车,95,前置后驱,保时捷
威驰 2010款 1.6L GL-i AT,11.0,2010-01,漳州,2.68,11.71,自动,欧IV,1.6L,2023-11-13,2024-01,2024-01,1,118,L4,小型车,92,前置前驱,丰田
轩逸 2020款 1.6L XL CVT悦享版,8.0,2020-03,漳州,7.99,14.10,自动,国VI,1.6L,2023-12-04,2024-03,2024-03,0,139,L4,紧凑型车,92,前置前驱,日产
林肯MKZ 2019款 2.0T 尊悦版 国V,7.3,2019-06,漳州,13.38,27.77,自动,国V,2L,2023-10-28,2025-06,2024-06,0,203,L4,中型车,92,前置前驱,林肯
景逸X5 2017款 1.6L 手动豪华型,7.5,2017-06,漳州,3.68,9.65,手动,国V,1.6L,2023-10-15,2024-06,2024-06,1,122,L4,紧凑型SUV,92,前置前驱,东风风行
凯迪拉克XT5 2017款 周年庆版 25T 豪华型,8.0,2017-06,漳州,14.38,42.32,自动,国V,2L,2023-12-02,2024-06,2024-06,1,250,L4,中型SUV,95,前置前驱,凯迪拉克
哈弗H2 2018款 红标 1.5T 手动两驱豪华型,7.0,2018-03,漳州,4.28,10.42,手动,国V,1.5L,2023-10-19,2024-03,2024-03,0,150,L4,小型SUV,92,前置前驱,哈弗
雷克萨斯RX 2016款 300 两驱精英版 国V,10.0,2017-12,漳州,23.6,42.33,自动,国V,2L,2023-12-03,2024-12,2024-12,0,238,L4,中大型SUV,95,前置前驱,雷克萨斯
帝豪GS 2016款 优雅版 1.3T 自动臻尚型,6.0,2017-12,漳州,4.78,11.48,自动,国V,1.3L,2023-11-05,2023-12,2023-12,0,129,L4,紧凑型SUV,92,前置前驱,吉利汽车
天籁 2013款 2.0L XL舒适版,11.0,2015-11,漳州,7.28,20.17,自动,国IV(国V),2L,2023-12-07,2024-11,2024-11,3,141,L4,中型车,92,前置前驱,日产
宝马5系 2014款 528Li xDrive领先型,12.0,2016-05,漳州,18.98,62.59,自动,国IV(国V),2L,2023-12-05,2024-05,2024-05,1,245,L4,中大型车,95,前置四驱,宝马
揽胜运动版 2018款 3.0 SC V6 HSE DYNAMIC,7.9,2018-06,漳州,56.8,111.59,自动,欧V,3L,2023-11-01,2024-06,2024-06,1,340,V6,中大型SUV,95,前置四驱,路虎
蒙迪欧 2013款 2.0L GTDi200时尚型,8.5,2015-08,漳州,7.98,22.01,自动,国IV(国V),2L,2023-11-06,2024-08,2024-08,0,203,L4,中型车,92,前置前驱,福特
雅阁 2016款 2.0L 舒适版,8.7,2018-03,漳州,9.99,19.52,自动,国IV(国V),2L,2023-11-23,2024-3,2024-3,0,155,L4,中型车,92,前置前驱,本田
Model 3 2020款 标准续航后驱升级版,5.0,2020-09,漳州,16.68,31.67,自动,纯电动,445km,2023-11-02,2024-09,2024-09,1,275,,中型车,,后置后驱,特斯拉
哈弗H6 2018款 红标 运动版 1.5T 自动两驱精英型,4.2,2019-01,漳州,6.4,12.27,自动,国V,1.5L,2023-10-12,2025-01,2024-01,0,150,L4,紧凑型SUV,92,前置前驱,哈弗
发现运动版 2020款 249PS R-Dynamic 性能版,7.3,2020-08,漳州,19.98,41.55,自动,国VI,2L,2023-11-29,2024-08,2024-08,1,249,L4,中型SUV,95,前置四驱,路虎
汉兰达 2012款 2.7L 两驱5座精英版,9.9,2014-10,漳州,10.5,27.01,自动,国IV(国V),2.7L,2023-12-06,2024-10,2024-10,0,188,L4,中型SUV,92,前置前驱,丰田
Model Y 2022款 后轮驱动版,1.5,2022-09,漳州,22.6,34.40,自动,纯电动,545km,2023-12-04,2024-09,2024-09,0,264,,中型SUV,,后置后驱,特斯拉
哈弗M6 2017款 1.5T 自动两驱精英型,4.5,2017-08,漳州,4.98,11.38,自动,国V,1.5L,2023-10-18,2024-08,2024-08,0,150,L4,紧凑型SUV,92,前置前驱,哈弗
翼虎 2013款 2.0L GTDi 四驱精英型,12.2,2014-07,漳州,5.68,27.44,自动,国IV(国V),2L,2023-08-09,2023-07,2023-07,1,242,L4,紧凑型SUV,92,前置四驱,福特
雅阁 2018款 260TURBO 精英版 国V,7.2,2019-06,漳州,13.8,20.60,自动,国V,1.5L,2023-10-30,2025-06,2024-06,1,194,L4,中型车,92,前置前驱,本田
宝马X1 2014款 sDrive18i 时尚型,13.6,2015-05,漳州,7.58,30.94,自动,国IV(国V),2L,2023-09-23,2024-05,2024-05,1,156,L4,紧凑型SUV,95,前置后驱,宝马
速腾 2012款 1.6L 自动舒适型,10.1,2013-11,漳州,3.88,16.37,自动,国IV(国V),1.6L,2023-12-06,2024-11,2024-11,3,105,L4,紧凑型车,92,前置前驱,大众
福克斯 2013款 三厢经典 1.8L 手动时尚型,15.0,2013-09,漳州,1.88,12.24,手动,国IV,1.8L,2023-12-01,2024-09,2024-09,0,124,L4,紧凑型车,92,前置前驱,福特
T-ROC探歌 2022款 280TSI DSG两驱舒享PLUS,0.4,2023-03,漳州,13.88,18.38,自动,国VI,1.4L,2023-10-19,2025-03,2024-03,0,150,L4,紧凑型SUV,95,前置前驱,大众
长安CS35 2016款 1.6L 自动豪华型 国V,4.5,2016-11,漳州,3.58,10.19,自动,国V,1.6L,2023-11-16,2023-11,2023-11,0,125,L4,小型SUV,92,前置前驱,长安
朗逸 2014款 1.4TSI DSG运动版,8.0,2014-09,漳州,4.88,18.01,自动,国IV(国V),1.4L,2023-11-27,2024-09,2024-09,1,131,L4,紧凑型车,95,前置前驱,大众
启辰T90 2018款 2.0L CVT智联智尚版 国V,7.0,2018-06,漳州,6.6,14.96,自动,国V,2L,2023-11-17,2024-06,2024-06,0,144,L4,中型SUV,92,前置前驱,启辰
途昂 2017款 380TSI 四驱豪华版,6.3,2018-03,漳州,18.5,40.04,自动,国V,2L,2023-12-01,2024-03,2024-03,0,220,L4,中大型SUV,95,前置四驱,大众
雷克萨斯RX 2016款 300 两驱舒适版 国V,8.0,2018-07,漳州,26.8,46.35,自动,国V,2L,2023-11-29,2024-7,2024-7,0,238,L4,中大型SUV,95,前置前驱,雷克萨斯
朗逸 2013款 1.4TSI DSG舒适版,11.8,2013-05,漳州,3.98,16.05,自动,国IV+OBD,1.4L,2023-11-09,2024-05,2024-05,0,131,L4,紧凑型车,95,前置前驱,大众
飞度 2014款 1.5L LX CVT舒适型,8.0,2015-04,漳州,4.68,8.88,自动,国IV(国V),1.5L,2023-11-30,2024-04,2024-04,1,131,L4,小型车,92,前置前驱,本田
捷豹XEL 2023款 2.0T 250PS R-DYNAMIC S进取运动版,0.8,2023-03,漳州,22.8,35.80,自动,国VI,2L,2023-11-17,2025-03,2024-03,0,250,L4,中型车,95,前置后驱,捷豹
高尔夫 2015款 1.4TSI 自动舒适型,12.0,2015-01,漳州,6.8,16.81,自动,国V,1.4L,2023-11-28,2024-01,2024-01,0,131,L4,紧凑型车,95,前置前驱,大众
君威 2015款 1.6T 领先技术型,8.0,2016-12,漳州,4.98,20.61,自动,国V,1.6L,2023-11-28,2023-12,2023-12,2,184,L4,中型车,92,前置前驱,别克
冠道 2017款 240TURBO 两驱尊享版,9.0,2017-10,漳州,12.98,28.63,自动,国V,1.5L,2023-11-30,2024-10,2024-10,1,193,L4,中型SUV,92,前置前驱,本田
英仕派 2019款 锐・混动 2.0L 净雅版 国VI,8.0,2019-09,漳州,12.98,22.34,自动,国VI,2L,2023-12-08,2025-09,2024-09,1,146,L4,中型车,92,前置前驱,本田
逍客 2019款 2.0L CVT智享版,5.0,2020-05,漳州,9.98,16.81,自动,国VI,2L,2023-10-11,2024-05,2024-05,1,154,L4,紧凑型SUV,92,前置前驱,日产
途观 2013款 1.8TSI 自动两驱舒适版,14.2,2012-07,漳州,4.3,25.81,自动,国IV(国V),1.8L,2023-10-20,2024-07,2024-07,3,160,L4,紧凑型SUV,95,前置前驱,大众
宝骏530 2020款 1.5T CVT尊贵互联型 6座,6.2,2020-07,漳州,5.98,10.18,自动,国VI,1.5L,2023-09-09,2024-07,2024-07,0,147,L4,紧凑型SUV,92,前置前驱,宝骏
景逸X5 2017款 1.6L CVT豪华型,6.0,2018-11,漳州,3.8,10.74,自动,国V,1.6L,2023-11-25,2024-11,2023-11,0,122,L4,紧凑型SUV,92,前置前驱,东风风行
宝马2系旅行车 2016款 218i 运动设计套装,13.0,2017-01,漳州,8.0,29.07,自动,国V,1.5L,2023-11-16,2024-01,2024-01,1,136,L3,紧凑型车,95,前置前驱,宝马
捷豹XFL 2017款 XFL 2.0T 240PS 豪华版,12.0,2017-09,漳州,14.8,49.50,自动,欧V,2L,2023-11-23,2024-09,2024-09,1,240,L4,中大型车,95,前置后驱,捷豹
荣威RX8 2018款 30T 智联网四驱至尊版,7.0,2018-09,漳州,8.4,24.29,自动,国V,2L,2023-11-16,2024-09,2024-09,1,224,L4,中大型SUV,92,前置四驱,荣威
帕萨特 2017款 330TSI DSG尊荣版,8.0,2017-07,漳州,9.0,24.20,自动,国V,1.8L,2023-11-16,2024-07,2024-07,1,180,L4,中型车,95,前置前驱,大众
宝马1系(进口) 2013款 改款 116i 领先型,11.0,2015-01,漳州,6.2,28.44,自动,国IV+OBD,1.6L,2023-12-02,2024-01,2024-01,1,136,L4,紧凑型车,95,前置后驱,宝马
California T 2015款 3.9T 标准型,4.3,2014-11,漳州,99.8,335.19,自动,国V,3.9L,2023-12-04,2024-11,2024-11,6,560,V8,跑车,98,前置后驱,法拉利
朗行 2017款 180TSI DSG舒适版,5.0,2018-02,漳州,6.8,15.51,自动,国V,1.2L,2023-11-28,2024-02,2024-02,0,110,L4,紧凑型车,95,前置前驱,大众
比亚迪F3 2012款 节能版 1.5L 手动舒适型,8.0,2016-06,漳州,1.38,4.77,手动,国IV(国V),1.5L,2023-11-14,2024-06,2024-06,2,109,L4,紧凑型车,92,前置前驱,比亚迪
RAV4荣放 2023款 2.0L CVT两驱20周年铂金纪念版,0.1,2023-10,漳州,17.38,22.23,自动,国VI,2L,2023-11-23,2025-10,2024-10,0,171,L4,紧凑型SUV,92,前置前驱,丰田
五菱宏光 2018款 1.5L S舒适型L2B,4.3,2019-11,漳州,4.68,6.06,手动,国V,1.5L,2023-10-16,2023-11,2023-11,1,105,L4,微面,92,前置后驱,五菱汽车
智跑 2019款 2.0L 自动智享豪华版,4.3,2019-05,漳州,9.38,15.19,自动,国VI,2L,2023-11-04,2025-05,2024-05,1,160,L4,紧凑型SUV,92,前置前驱,起亚
宝来 2019款 改款 1.5L 自动时尚型 国V,4.3,2019-07,漳州,6.8,13.24,自动,国V,1.5L,2023-08-15,2023-07,2023-07,0,116,L4,紧凑型车,92,前置前驱,大众
卡罗拉 2011款 1.6L 自动GL,17.0,2011-07,漳州,3.5,14.31,自动,国IV(国V),1.6L,2023-12-08,2024-07,2024-07,1,122,L4,紧凑型车,92,前置前驱,丰田
锐志 2013款 2.5V 尚锐版,8.0,2017-04,漳州,11.58,26.36,自动,国IV(国V),2.5L,2023-11-15,2024-04,2024-04,1,193,V6,中型车,92,前置后驱,丰田
翼虎 2013款 1.6L GTDi 两驱舒适型,14.0,2014-07,漳州,4.38,21.04,自动,国IV(国V),1.6L,2023-12-08,2024-07,2024-07,2,177,L4,紧凑型SUV,92,前置前驱,福特
MINI 2016款 1.5T COOPER,5.8,2017-10,漳州,9.98,25.38,自动,欧V,1.5L,2023-11-28,2024-10,2024-10,1,136,L3,小型车,95,前置前驱,MINI
宝马3系 2016款 328i xDrive M运动型,11.6,2015-11,漳州,12.2,51.45,自动,国IV(国V),2L,2023-12-02,2023-11,2023-11,3,245,L4,中型车,95,前置四驱,宝马
雷克萨斯RX 2016款 300 两驱精英版 国V,12.0,2017-03,漳州,24.6,42.33,自动,国V,2L,2023-11-07,2024-03,2024-03,0,238,L4,中大型SUV,95,前置前驱,雷克萨斯
蒙迪欧 2018款 EcoBoost 180 时尚型,11.0,2018-08,漳州,8.5,20.93,自动,国V,1.5L,2023-11-16,2024-08,2024-08,1,181,L4,中型车,92,前置前驱,福特
飞度 2014款 1.5L LX 手动舒适型,12.7,2014-07,漳州,3.68,8.01,手动,国IV(国V),1.5L,2023-09-15,2024-07,2024-07,0,131,L4,小型车,92,前置前驱,本田
帝豪GL 2018款 1.8L DCT精英智联型,4.0,2018-03,漳州,4.8,10.51,自动,国V,1.8L,2023-12-06,2024-03,2024-03,0,133,L4,紧凑型车,92,前置前驱,吉利汽车
世嘉 2014款 VTS版 1.6L 自动品尚型,8.2,2015-10,漳州,3.28,13.44,自动,国IV(国V),1.6L,2023-09-26,2023-10,2023-10,3,117,L4,紧凑型车,92,前置前驱,雪铁龙
冒险家 2020款 2.0T 四驱尊耀版,7.1,2020-01,漳州,20.98,37.54,自动,国VI,2L,2023-11-21,2024-01,2024-01,2,245,L4,紧凑型SUV,92,前置四驱,林肯
思域 2019款 220TURBO CVT劲动版 国V,5.0,2020-11,漳州,9.5,15.19,自动,国V,1.5L,2023-11-16,2024-11,2023-11,1,177,L4,紧凑型车,92,前置前驱,本田
宝马1系 2019款 118i M运动套装,4.5,2019-07,漳州,10.98,24.29,自动,国VI,1.5L,2023-07-04,2023-07,2023-07,1,136,L3,紧凑型车,95,前置前驱,宝马
揽胜极光(进口) 2013款 2.0T 5门耀动版,13.1,2013-06,漳州,9.8,68.17,自动,欧V,2L,2023-09-09,2024-06,2024-06,5,241,L4,中型SUV,95,前置四驱,路虎
本田XR-V 2017款 1.8L EXi CVT舒适版,9.0,2018-11,漳州,9.39,16.26,自动,国V,1.8L,2023-11-12,2024-11,2024-11,0,136,L4,小型SUV,92,前置前驱,本田
RAV4荣放 2020款 2.0L CVT两驱风尚版,1.8,2020-03,漳州,14.8,21.15,自动,国VI,2L,2023-11-15,2024-03,2024-03,0,171,L4,紧凑型SUV,92,前置前驱,丰田
经典帝豪 2013款 三厢 1.8L CVT精英型,12.5,2014-07,漳州,2.58,10.07,自动,国IV,1.8L,2023-07-07,2023-07,2023-07,1,139,L4,紧凑型车,92,前置前驱,吉利汽车
凯美瑞 2015款 2.0G 领先版,6.9,2016-06,漳州,8.88,20.93,自动,国IV(国V),2L,2023-12-08,2024-06,2024-06,1,167,L4,中型车,92,前置前驱,丰田
雷克萨斯IS 2017款 300 F SPORT版,7.0,2018-11,漳州,20.68,36.69,自动,国V,2L,2023-11-24,2024-11,2023-11,0,245,L4,中型车,95,前置后驱,雷克萨斯
自由光 2016款 2.4L 领先版,13.0,2016-08,漳州,6.8,24.94,自动,国IV(国V),2.4L,2023-11-16,2024-08,2024-08,1,175,L4,中型SUV,92,前置前驱,Jeep
凯美瑞 2013款 2.5G 舒适版,5.4,2014-01,漳州,8.8,22.77,自动,国IV(国V),2.5L,2023-12-04,2024-01,2024-01,0,184,L4,中型车,92,前置前驱,丰田
智跑 2018款 2.0L 自动智享豪华版 国V,8.6,2018-08,漳州,7.98,15.19,自动,国V,2L,2023-12-06,2024-8,2024-8,0,160,L4,紧凑型SUV,92,前置前驱,起亚
一汽-大众CC 2015款 1.8TSI 豪华型,11.0,2015-07,漳州,8.5,29.18,自动,国V+OBD,1.8L,2023-11-23,2024-07,2024-07,1,160,L4,中型车,95,前置前驱,大众
翼虎 2015款 1.5L GTDi 两驱舒适型,9.9,2016-05,漳州,5.4,21.04,自动,国V,1.5L,2023-12-04,2024-05,2024-05,0,181,L4,紧凑型SUV,92,前置前驱,福特
本田XR-V 2017款 1.8L EXi CVT舒适版,7.6,2017-05,漳州,8.68,16.26,自动,国V,1.8L,2023-12-03,2024-05,2024-05,0,136,L4,小型SUV,92,前置前驱,本田
瑞虎7 2018款 1.5T 自动精英版 国V,6.0,2018-04,漳州,5.88,13.01,自动,国V,1.5L,2023-11-10,2024-04,2024-04,0,147,L4,紧凑型SUV,92,前置前驱,奇瑞
自由侠 2017款 180T 自动动能版+,7.4,2017-06,漳州,6.28,15.17,自动,国V,1.4L,2023-10-27,2024-06,2024-06,2,150,L4,小型SUV,92,前置前驱,Jeep
宝马5系 2018款 改款 530Li 领先型 M运动套装,6.9,2018-06,漳州,26.8,51.77,自动,国V,2L,2023-11-27,2024-06,2024-06,0,252,L4,中大型车,95,前置后驱,宝马
